merchant_id,Merch_ID_DE42,merchant_name,MCC_Code,MCC_Desc,merchant_country,merchant_risk_segment,event_date,transaction_count,total_amount,fraud_rate,cnp_rate,chargeback_rate_30d,refund_rate_7d,mcc_mismatch_rate,volume_spike_rate,settlement_account_changes_30d,avg_ip_risk,laundering_risk_score,risk_event_type
M0000318,MID620422080,MERCHANT_00318,5814,Fast Food Restaurants,USA,LOW,2025-06-30,58,7099.64,0.1724137931034483,0.41379310344827586,0.08620689655172414,0.21446244124608915,0.017241379310344827,0.05172413793103448,0,23.163793103448278,27.5,chargeback_watch
M0000319,MID413101674,MERCHANT_00319,5999,Miscellaneous Retail Stores,IND,LOW,2025-06-30,59,8232.92,0.1694915254237288,0.3559322033898305,0.06779661016949153,0.18637152212215574,0.0,0.01694915254237288,0,22.6864406779661,21.1,normal_monitoring
M0000320,MID364611444,MERCHANT_00320,5411,"Grocery Stores, Supermarkets",GBR,LOW,2025-06-30,74,7326.38,0.13513513513513514,0.32432432432432434,0.06756756756756757,0.13720991548959308,0.04054054054054054,0.05405405405405406,0,20.41756756756757,27.3,normal_monitoring
M0000321,MID963299160,MERCHANT_00321,5411,"Grocery Stores, Supermarkets",IND,LOW,2025-06-30,69,8455.35,0.15942028985507245,0.30434782608695654,0.057971014492753624,0.07840309183843203,0.028985507246376812,0.043478260869565216,1,21.659420289855074,27.3,normal_monitoring
M0000322,MID148827006,MERCHANT_00322,5411,"Grocery Stores, Supermarkets",GBR,LOW,2025-06-30,67,8166.06,0.07462686567164178,0.31343283582089554,0.05970149253731343,0.09450351076547843,0.014925373134328358,0.05970149253731343,1,19.0910447761194,26.8,normal_monitoring
M0000323,MID767224048,MERCHANT_00323,5999,Miscellaneous Retail Stores,GBR,MEDIUM,2025-06-30,59,8320.66,0.15254237288135594,0.288135593220339,0.05084745762711865,0.18453459982054835,0.03389830508474576,0.01694915254237288,1,20.9864406779661,39.9,normal_monitoring
M0000324,MID210701470,MERCHANT_00324,4722,Travel Agencies,ESP,LOW,2025-06-30,85,18393.14,0.15294117647058825,0.35294117647058826,0.12941176470588237,0.14412774164423198,0.011764705882352941,0.023529411764705882,0,20.921176470588236,24.2,chargeback_watch
M0000325,MID655949824,MERCHANT_00325,5732,Electronics Sales,FRA,LOW,2025-06-30,58,10252.9,0.08620689655172414,0.25862068965517243,0.05172413793103448,0.09714692454914046,0.0,0.034482758620689655,0,22.148275862068964,11.5,normal_monitoring
M0000326,MID288333734,MERCHANT_00326,6051,Non-Financial Institutions - Currency Dealers,USA,HIGH,2025-06-30,70,6638.44,0.08571428571428572,0.34285714285714286,0.07142857142857142,0.07557477261817458,0.04285714285714286,0.014285714285714285,4,21.9,77.3,merchant_laundering_watch
M0000327,MID176902106,MERCHANT_00327,5945,"Hobby, Toy, and Game Shops",USA,MEDIUM,2025-06-30,66,5760.42,0.045454545454545456,0.3939393939393939,0.030303030303030304,0.0703858805393287,0.06060606060606061,0.030303030303030304,4,19.881818181818183,43.6,normal_monitoring
M0000328,MID398232030,MERCHANT_00328,5999,Miscellaneous Retail Stores,GBR,LOW,2025-06-30,57,6700.64,0.14035087719298245,0.42105263157894735,0.07017543859649122,0.08213514581701747,0.05263157894736842,0.03508771929824561,0,23.822807017543862,20.2,normal_monitoring
M0000329,MID928679996,MERCHANT_00329,5411,"Grocery Stores, Supermarkets",FRA,LOW,2025-06-30,61,13320.2,0.19672131147540983,0.4098360655737705,0.09836065573770492,0.1446000635607466,0.01639344262295082,0.03278688524590164,4,22.927868852459014,60.9,chargeback_watch
M0000330,MID351680054,MERCHANT_00330,5814,Fast Food Restaurants,GBR,LOW,2025-06-30,68,7142.26,0.1323529411764706,0.3235294117647059,0.058823529411764705,0.08489207891827374,0.014705882352941176,0.07352941176470588,0,19.216176470588238,22.5,normal_monitoring
M0000331,MID509299256,MERCHANT_00331,6011,Automated Cash Disbursements,GBR,LOW,2025-06-30,62,7919.87,0.08064516129032258,0.2903225806451613,0.06451612903225806,0.06162159538231633,0.08064516129032258,0.0967741935483871,0,22.324193548387097,17.7,normal_monitoring
M0000332,MID544872617,MERCHANT_00332,5732,Electronics Sales,CAN,LOW,2025-06-30,70,7851.849999999999,0.1,0.3,0.05714285714285714,0.09717232650362517,0.02857142857142857,0.04285714285714286,0,21.521428571428572,17.0,normal_monitoring
M0000333,MID967308158,MERCHANT_00333,6051,Non-Financial Institutions - Currency Dealers,BRA,LOW,2025-06-30,64,9156.79,0.203125,0.359375,0.09375,0.12070203122210736,0.015625,0.03125,1,25.4359375,42.5,chargeback_watch
M0000334,MID497786554,MERCHANT_00334,4829,Wire Transfer Money Orders,BRA,LOW,2025-06-30,59,6393.65,0.06779661016949153,0.2542372881355932,0.01694915254237288,0.06874287632040992,0.01694915254237288,0.0,1,26.393220338983053,21.8,normal_monitoring
M0000335,MID204890865,MERCHANT_00335,6051,Non-Financial Institutions - Currency Dealers,NGA,LOW,2025-06-30,63,9703.61,0.25396825396825395,0.2698412698412698,0.07936507936507936,0.29949706051783065,0.015873015873015872,0.047619047619047616,1,25.358730158730157,35.2,normal_monitoring
M0000336,MID583388032,MERCHANT_00336,6051,Non-Financial Institutions - Currency Dealers,GBR,LOW,2025-06-30,65,8575.59,0.15384615384615385,0.24615384615384617,0.06153846153846154,0.19038138384473458,0.09230769230769231,0.07692307692307693,0,21.21846153846154,26.7,normal_monitoring
M0000337,MID227424149,MERCHANT_00337,5999,Miscellaneous Retail Stores,ARE,LOW,2025-06-30,71,10309.65,0.19718309859154928,0.39436619718309857,0.09859154929577464,0.14330890800699778,0.014084507042253521,0.014084507042253521,4,24.739436619718308,69.1,chargeback_watch
M0000338,MID256412964,MERCHANT_00338,5999,Miscellaneous Retail Stores,GBR,LOW,2025-06-30,60,5687.68,0.13333333333333333,0.3333333333333333,0.1,0.15114049261874526,0.03333333333333333,0.0,0,21.601666666666667,32.9,chargeback_watch
M0000339,MID878636531,MERCHANT_00339,6011,Automated Cash Disbursements,DEU,LOW,2025-06-30,67,11924.49,0.16417910447761194,0.31343283582089554,0.1044776119402985,0.12416331619219498,0.029850746268656716,0.0,0,21.086567164179105,29.4,chargeback_watch
M0000340,MID655003269,MERCHANT_00340,5812,"Eating Places, Restaurants",CAN,MEDIUM,2025-06-30,68,9591.0,0.07352941176470588,0.3382352941176471,0.04411764705882353,0.07298246867229771,0.04411764705882353,0.029411764705882353,2,20.495588235294118,40.0,normal_monitoring
M0000341,MID197860419,MERCHANT_00341,4829,Wire Transfer Money Orders,USA,LOW,2025-06-30,76,8577.77,0.09210526315789473,0.21052631578947367,0.02631578947368421,0.12030418922159838,0.02631578947368421,0.013157894736842105,1,22.330263157894734,26.0,normal_monitoring
M0000342,MID142489045,MERCHANT_00342,5094,"Jewelry, Watches, Silverware",AUS,MEDIUM,2025-06-30,60,11521.17,0.16666666666666666,0.3333333333333333,0.05,0.12489219095951812,0.03333333333333333,0.06666666666666667,2,22.575,55.2,normal_monitoring
M0000343,MID100721763,MERCHANT_00343,5814,Fast Food Restaurants,GBR,LOW,2025-06-30,79,8316.84,0.0759493670886076,0.35443037974683544,0.0379746835443038,0.11209283527795433,0.012658227848101266,0.05063291139240506,0,20.711392405063293,8.1,normal_monitoring
M0000344,MID742940946,MERCHANT_00344,5411,"Grocery Stores, Supermarkets",GBR,HIGH,2025-06-30,107,29203.85,0.3644859813084112,0.308411214953271,0.16822429906542055,0.3347636389787951,0.1308411214953271,0.102803738317757,1,21.095327102803736,94.0,merchant_laundering_watch
M0000345,MID325195719,MERCHANT_00345,4829,Wire Transfer Money Orders,GBR,LOW,2025-06-30,57,5982.77,0.08771929824561403,0.43859649122807015,0.05263157894736842,0.1388841369847534,0.0,0.03508771929824561,0,20.44736842105263,11.1,normal_monitoring
M0000346,MID332375882,MERCHANT_00346,5732,Electronics Sales,FRA,MEDIUM,2025-06-30,61,6105.83,0.08196721311475409,0.3770491803278688,0.06557377049180328,0.04552492859520323,0.0,0.04918032786885246,2,19.934426229508198,39.8,normal_monitoring
M0000347,MID578740254,MERCHANT_00347,6011,Automated Cash Disbursements,GBR,MEDIUM,2025-06-30,71,7547.01,0.1267605633802817,0.3380281690140845,0.07042253521126761,0.1253724161105849,0.014084507042253521,0.07042253521126761,3,23.53380281690141,56.8,normal_monitoring
M0000348,MID872966557,MERCHANT_00348,5411,"Grocery Stores, Supermarkets",USA,LOW,2025-06-30,73,6747.51,0.0684931506849315,0.410958904109589,0.0273972602739726,0.10052228639231994,0.0273972602739726,0.0136986301369863,0,20.602739726027398,12.3,normal_monitoring
M0000349,MID216862853,MERCHANT_00349,5732,Electronics Sales,USA,LOW,2025-06-30,61,9389.050000000001,0.11475409836065574,0.2786885245901639,0.08196721311475409,0.0791058505494733,0.04918032786885246,0.06557377049180328,0,21.34918032786885,20.2,chargeback_watch
M0000350,MID634856416,MERCHANT_00350,5094,"Jewelry, Watches, Silverware",USA,MEDIUM,2025-06-30,65,7491.9400000000005,0.12307692307692308,0.4,0.12307692307692308,0.15946429384929522,0.03076923076923077,0.046153846153846156,4,23.358461538461537,70.3,chargeback_watch
M0000351,MID965124547,MERCHANT_00351,5814,Fast Food Restaurants,GBR,LOW,2025-06-30,63,6356.53,0.1111111111111111,0.36507936507936506,0.1111111111111111,0.16107488907044468,0.047619047619047616,0.015873015873015872,0,23.10952380952381,25.8,chargeback_watch
M0000352,MID938819195,MERCHANT_00352,7011,"Hotels, Motels, Resorts",FRA,LOW,2025-06-30,64,7332.36,0.15625,0.40625,0.03125,0.17976418813758427,0.046875,0.078125,0,19.75625,23.3,normal_monitoring
M0000353,MID698047359,MERCHANT_00353,5945,"Hobby, Toy, and Game Shops",GBR,LOW,2025-06-30,66,9135.130000000001,0.07575757575757576,0.3787878787878788,0.045454545454545456,0.10799348486554146,0.045454545454545456,0.015151515151515152,0,20.95151515151515,13.7,normal_monitoring
M0000354,MID747702644,MERCHANT_00354,4511,"Airlines, Air Carriers",GBR,LOW,2025-06-30,59,8958.46,0.0847457627118644,0.3050847457627119,0.05084745762711865,0.08903213404893145,0.06779661016949153,0.0,0,21.43220338983051,12.9,normal_monitoring
M0000355,MID405570897,MERCHANT_00355,5732,Electronics Sales,USA,LOW,2025-06-30,51,8939.19,0.21568627450980393,0.35294117647058826,0.09803921568627451,0.11318957298822527,0.0784313725490196,0.0196078431372549,2,21.647058823529413,48.9,chargeback_watch
M0000356,MID935917374,MERCHANT_00356,5999,Miscellaneous Retail Stores,GBR,LOW,2025-06-30,72,7375.35,0.06944444444444445,0.3333333333333333,0.027777777777777776,0.09936166023530002,0.013888888888888888,0.027777777777777776,0,21.476388888888888,10.9,normal_monitoring
M0000357,MID796305046,MERCHANT_00357,5999,Miscellaneous Retail Stores,DEU,LOW,2025-06-30,65,7464.78,0.16923076923076924,0.3384615384615385,0.07692307692307693,0.14065263838444464,0.03076923076923077,0.03076923076923077,0,21.993846153846153,19.8,normal_monitoring
M0000358,MID780612056,MERCHANT_00358,4511,"Airlines, Air Carriers",USA,LOW,2025-06-30,60,9580.88,0.13333333333333333,0.2833333333333333,0.05,0.12857086655656405,0.016666666666666666,0.08333333333333333,0,23.503333333333334,19.7,normal_monitoring
M0000359,MID260655538,MERCHANT_00359,5411,"Grocery Stores, Supermarkets",IND,LOW,2025-06-30,66,10812.22,0.12121212121212122,0.30303030303030304,0.045454545454545456,0.11764076694159947,0.015151515151515152,0.045454545454545456,0,20.227272727272727,23.6,normal_monitoring
M0000360,MID245364051,MERCHANT_00360,5999,Miscellaneous Retail Stores,USA,LOW,2025-06-30,79,10860.57,0.10126582278481013,0.26582278481012656,0.08860759493670886,0.08978701805218468,0.012658227848101266,0.012658227848101266,0,20.39113924050633,10.9,chargeback_watch
M0000361,MID948104812,MERCHANT_00361,5411,"Grocery Stores, Supermarkets",DEU,LOW,2025-06-30,65,8325.81,0.12307692307692308,0.26153846153846155,0.046153846153846156,0.07657255021115247,0.07692307692307693,0.046153846153846156,0,20.89846153846154,24.1,normal_monitoring
M0000362,MID155363590,MERCHANT_00362,4511,"Airlines, Air Carriers",USA,MEDIUM,2025-06-30,67,9419.24,0.08955223880597014,0.34328358208955223,0.07462686567164178,0.058046581390761985,0.029850746268656716,0.05970149253731343,2,21.329850746268654,42.3,normal_monitoring
M0000363,MID798083154,MERCHANT_00363,5411,"Grocery Stores, Supermarkets",SGP,LOW,2025-06-30,60,9982.97,0.11666666666666667,0.35,0.08333333333333333,0.09980067440594854,0.0,0.05,0,20.623333333333335,14.3,chargeback_watch
M0000364,MID971496441,MERCHANT_00364,5999,Miscellaneous Retail Stores,BRA,LOW,2025-06-30,63,7174.93,0.23809523809523808,0.23809523809523808,0.06349206349206349,0.29582188513483815,0.0,0.015873015873015872,3,27.39047619047619,53.5,normal_monitoring
M0000365,MID848851884,MERCHANT_00365,5732,Electronics Sales,IND,LOW,2025-06-30,65,8146.42,0.06153846153846154,0.36923076923076925,0.03076923076923077,0.06102445195169981,0.0,0.07692307692307693,1,20.704615384615384,16.6,normal_monitoring
M0000366,MID279767763,MERCHANT_00366,5732,Electronics Sales,FRA,LOW,2025-06-30,64,8626.3,0.15625,0.28125,0.0625,0.13645337947646066,0.03125,0.015625,0,22.490625,21.2,normal_monitoring
M0000367,MID327387667,MERCHANT_00367,5411,"Grocery Stores, Supermarkets",GBR,LOW,2025-06-30,56,7713.45,0.14285714285714285,0.32142857142857145,0.07142857142857142,0.1573207433394363,0.03571428571428571,0.05357142857142857,0,22.64107142857143,26.9,normal_monitoring
M0000368,MID168782261,MERCHANT_00368,7994,Video Game Arcades,FRA,LOW,2025-06-30,75,9966.43,0.10666666666666667,0.3333333333333333,0.02666666666666667,0.07875661457398356,0.013333333333333334,0.013333333333333334,0,21.18133333333333,12.6,normal_monitoring
M0000369,MID880930922,MERCHANT_00369,5814,Fast Food Restaurants,GBR,LOW,2025-06-30,53,6325.86,0.1509433962264151,0.3584905660377358,0.07547169811320754,0.15620915251135792,0.05660377358490566,0.09433962264150944,0,21.037735849056602,26.8,normal_monitoring
M0000370,MID610593917,MERCHANT_00370,5945,"Hobby, Toy, and Game Shops",USA,LOW,2025-06-30,67,5609.96,0.11940298507462686,0.3283582089552239,0.07462686567164178,0.0685568084098103,0.08955223880597014,0.05970149253731343,0,21.38955223880597,19.1,normal_monitoring
M0000371,MID137673610,MERCHANT_00371,5812,"Eating Places, Restaurants",USA,LOW,2025-06-30,66,8180.14,0.15151515151515152,0.36363636363636365,0.09090909090909091,0.13319498946580433,0.015151515151515152,0.030303030303030304,0,21.21363636363636,17.1,chargeback_watch
M0000372,MID493547305,MERCHANT_00372,5945,"Hobby, Toy, and Game Shops",GBR,LOW,2025-06-30,61,6648.65,0.11475409836065574,0.2786885245901639,0.04918032786885246,0.1407181982303335,0.04918032786885246,0.11475409836065574,0,21.295081967213115,26.5,normal_monitoring
M0000373,MID455822745,MERCHANT_00373,5945,"Hobby, Toy, and Game Shops",USA,LOW,2025-06-30,65,7948.9,0.18461538461538463,0.2153846153846154,0.13846153846153847,0.24935772924653057,0.03076923076923077,0.03076923076923077,0,22.139999999999997,32.0,chargeback_watch
M0000374,MID106785554,MERCHANT_00374,5411,"Grocery Stores, Supermarkets",USA,LOW,2025-06-30,72,10480.94,0.06944444444444445,0.3055555555555556,0.05555555555555555,0.06533713140324156,0.013888888888888888,0.013888888888888888,0,22.515277777777776,11.7,normal_monitoring
M0000375,MID909642436,MERCHANT_00375,6051,Non-Financial Institutions - Currency Dealers,DEU,LOW,2025-06-30,58,7535.8099999999995,0.10344827586206896,0.27586206896551724,0.06896551724137931,0.15438634713728216,0.034482758620689655,0.034482758620689655,1,20.99310344827586,26.5,normal_monitoring
M0000376,MID300802944,MERCHANT_00376,5732,Electronics Sales,GBR,HIGH,2025-06-30,93,15428.78,0.3118279569892473,0.3870967741935484,0.043010752688172046,0.26695094774674555,0.0967741935483871,0.11827956989247312,4,21.454838709677418,100.0,merchant_laundering_watch
M0000377,MID107677839,MERCHANT_00377,5999,Miscellaneous Retail Stores,GBR,LOW,2025-06-30,82,9294.73,0.17073170731707318,0.43902439024390244,0.10975609756097561,0.1164197750206649,0.024390243902439025,0.024390243902439025,1,23.546341463414635,43.5,chargeback_watch
M0000378,MID972047732,MERCHANT_00378,5999,Miscellaneous Retail Stores,DEU,LOW,2025-06-30,58,5859.96,0.13793103448275862,0.4827586206896552,0.034482758620689655,0.15332931167377742,0.034482758620689655,0.034482758620689655,0,21.72241379310345,14.4,normal_monitoring
M0000379,MID354633480,MERCHANT_00379,5814,Fast Food Restaurants,GBR,LOW,2025-06-30,75,8450.09,0.13333333333333333,0.3466666666666667,0.06666666666666667,0.12453482836361951,0.05333333333333334,0.05333333333333334,0,20.914666666666665,21.7,normal_monitoring
M0000380,MID765010411,MERCHANT_00380,5411,"Grocery Stores, Supermarkets",IND,LOW,2025-06-30,79,14259.1,0.13924050632911392,0.3924050632911392,0.0759493670886076,0.08179717998706124,0.0379746835443038,0.06329113924050633,1,21.727848101265824,33.5,normal_monitoring
M0000381,MID797191168,MERCHANT_00381,6011,Automated Cash Disbursements,USA,LOW,2025-06-30,64,8101.69,0.09375,0.25,0.046875,0.09426922760575802,0.03125,0.015625,0,20.378125,18.4,normal_monitoring
M0000382,MID360688276,MERCHANT_00382,4722,Travel Agencies,IND,LOW,2025-06-30,64,8881.51,0.09375,0.3125,0.046875,0.09897396414530929,0.03125,0.046875,1,20.9453125,21.7,normal_monitoring
M0000383,MID247200903,MERCHANT_00383,5411,"Grocery Stores, Supermarkets",ESP,LOW,2025-06-30,64,8973.19,0.15625,0.375,0.046875,0.1253384759581539,0.046875,0.046875,1,24.0296875,30.3,normal_monitoring
M0000384,MID242355407,MERCHANT_00384,5732,Electronics Sales,AUS,LOW,2025-06-30,71,10242.72,0.19718309859154928,0.4507042253521127,0.11267605633802817,0.18339006869685606,0.028169014084507043,0.014084507042253521,2,21.85211267605634,44.5,chargeback_watch
M0000385,MID334014606,MERCHANT_00385,5732,Electronics Sales,GBR,MEDIUM,2025-06-30,65,11928.630000000001,0.09230769230769231,0.3384615384615385,0.015384615384615385,0.10089270447781229,0.03076923076923077,0.06153846153846154,4,21.57384615384615,58.1,normal_monitoring
M0000386,MID241597162,MERCHANT_00386,5411,"Grocery Stores, Supermarkets",DEU,LOW,2025-06-30,58,8704.47,0.10344827586206896,0.41379310344827586,0.05172413793103448,0.08162929115105941,0.017241379310344827,0.017241379310344827,0,23.110344827586207,14.1,normal_monitoring
M0000387,MID921404119,MERCHANT_00387,5732,Electronics Sales,GBR,LOW,2025-06-30,56,8977.22,0.07142857142857142,0.42857142857142855,0.017857142857142856,0.0725986176646958,0.05357142857142857,0.017857142857142856,1,21.476785714285715,22.1,normal_monitoring
M0000388,MID483680461,MERCHANT_00388,5999,Miscellaneous Retail Stores,GBR,LOW,2025-06-30,66,11329.33,0.07575757575757576,0.30303030303030304,0.06060606060606061,0.06083221561642015,0.0,0.07575757575757576,0,20.03939393939394,14.0,normal_monitoring
M0000389,MID609402349,MERCHANT_00389,4722,Travel Agencies,GBR,LOW,2025-06-30,59,6069.5,0.1864406779661017,0.3728813559322034,0.0847457627118644,0.10475691296542472,0.01694915254237288,0.05084745762711865,0,21.661016949152543,30.2,chargeback_watch
M0000390,MID917455466,MERCHANT_00390,5411,"Grocery Stores, Supermarkets",GBR,MEDIUM,2025-06-30,72,11977.49,0.09722222222222222,0.20833333333333334,0.08333333333333333,0.14595174496698013,0.013888888888888888,0.027777777777777776,4,19.272222222222222,55.1,chargeback_watch
M0000391,MID519658529,MERCHANT_00391,5999,Miscellaneous Retail Stores,NGA,LOW,2025-06-30,87,16805.09,0.27586206896551724,0.3563218390804598,0.11494252873563218,0.2626077019557297,0.0,0.09195402298850575,1,26.32528735632184,42.9,chargeback_watch
