merchant_id,Merch_ID_DE42,merchant_name,MCC_Code,merchant_country,merchant_onboard_date,merchant_risk_segment,MCC_Desc
M0001325,MID637795742,MERCHANT_01325,5411,GBR,2021-05-10,LOW,"Grocery Stores, Supermarkets"
M0001326,MID637347877,MERCHANT_01326,5945,CAN,2024-10-19,LOW,"Hobby, Toy, and Game Shops"
M0001327,MID450231452,MERCHANT_01327,4829,ARE,2024-09-22,LOW,Wire Transfer Money Orders
M0001328,MID921076998,MERCHANT_01328,6051,GBR,2022-12-09,LOW,Non-Financial Institutions - Currency Dealers
M0001329,MID366053683,MERCHANT_01329,5411,GBR,2023-10-02,LOW,"Grocery Stores, Supermarkets"
M0001330,MID499100330,MERCHANT_01330,5814,BRA,2025-01-24,MEDIUM,Fast Food Restaurants
M0001331,MID990533070,MERCHANT_01331,4829,ARE,2023-09-23,HIGH,Wire Transfer Money Orders
M0001332,MID675384560,MERCHANT_01332,4511,AUS,2024-10-20,LOW,"Airlines, Air Carriers"
M0001333,MID485674073,MERCHANT_01333,5411,GBR,2021-10-02,LOW,"Grocery Stores, Supermarkets"
M0001334,MID895910080,MERCHANT_01334,5732,USA,2024-02-26,LOW,Electronics Sales
M0001335,MID298787498,MERCHANT_01335,5945,FRA,2022-09-05,LOW,"Hobby, Toy, and Game Shops"
M0001336,MID566754433,MERCHANT_01336,5945,IND,2023-02-05,LOW,"Hobby, Toy, and Game Shops"
M0001337,MID207514332,MERCHANT_01337,4829,GBR,2023-01-13,LOW,Wire Transfer Money Orders
M0001338,MID114868115,MERCHANT_01338,5999,GBR,2025-03-21,LOW,Miscellaneous Retail Stores
M0001339,MID588267550,MERCHANT_01339,5945,USA,2021-06-27,LOW,"Hobby, Toy, and Game Shops"
M0001340,MID751878010,MERCHANT_01340,5814,DEU,2023-10-22,MEDIUM,Fast Food Restaurants
M0001341,MID589155184,MERCHANT_01341,5411,GBR,2024-09-16,LOW,"Grocery Stores, Supermarkets"
M0001342,MID464355592,MERCHANT_01342,4722,USA,2022-12-29,LOW,Travel Agencies
M0001343,MID748209901,MERCHANT_01343,5999,DEU,2023-03-11,MEDIUM,Miscellaneous Retail Stores
M0001344,MID132412512,MERCHANT_01344,5732,AUS,2023-05-09,MEDIUM,Electronics Sales
M0001345,MID301410738,MERCHANT_01345,5812,GBR,2023-04-29,LOW,"Eating Places, Restaurants"
M0001346,MID899841544,MERCHANT_01346,5732,CAN,2023-02-24,MEDIUM,Electronics Sales
M0001347,MID558369762,MERCHANT_01347,6011,GBR,2024-01-31,LOW,Automated Cash Disbursements
M0001348,MID580529951,MERCHANT_01348,5411,FRA,2021-08-04,LOW,"Grocery Stores, Supermarkets"
M0001349,MID648142562,MERCHANT_01349,5999,GBR,2023-04-24,LOW,Miscellaneous Retail Stores
M0001350,MID472770919,MERCHANT_01350,5411,GBR,2021-05-28,LOW,"Grocery Stores, Supermarkets"
M0001351,MID378303065,MERCHANT_01351,5311,USA,2023-03-05,LOW,Department Stores
M0001352,MID482551718,MERCHANT_01352,4511,GBR,2021-12-24,LOW,"Airlines, Air Carriers"
M0001353,MID438711290,MERCHANT_01353,5732,AUS,2022-07-10,LOW,Electronics Sales
M0001354,MID440446301,MERCHANT_01354,5812,AUS,2022-12-11,LOW,"Eating Places, Restaurants"
M0001355,MID971231879,MERCHANT_01355,7011,GBR,2022-01-09,LOW,"Hotels, Motels, Resorts"
M0001356,MID816049558,MERCHANT_01356,5732,USA,2024-01-12,HIGH,Electronics Sales
M0001357,MID102656744,MERCHANT_01357,5945,GBR,2024-11-01,LOW,"Hobby, Toy, and Game Shops"
M0001358,MID524784724,MERCHANT_01358,5999,IND,2023-01-07,LOW,Miscellaneous Retail Stores
M0001359,MID263397360,MERCHANT_01359,4722,GBR,2024-05-29,LOW,Travel Agencies
M0001360,MID176957751,MERCHANT_01360,5411,BRA,2022-06-13,LOW,"Grocery Stores, Supermarkets"
M0001361,MID773482306,MERCHANT_01361,5411,IND,2024-02-22,MEDIUM,"Grocery Stores, Supermarkets"
M0001362,MID624425146,MERCHANT_01362,7011,SGP,2023-10-11,LOW,"Hotels, Motels, Resorts"
M0001363,MID481417304,MERCHANT_01363,5945,GBR,2023-02-26,MEDIUM,"Hobby, Toy, and Game Shops"
M0001364,MID298802095,MERCHANT_01364,5732,GBR,2023-04-19,LOW,Electronics Sales
M0001365,MID659760690,MERCHANT_01365,5999,GBR,2022-06-27,LOW,Miscellaneous Retail Stores
M0001366,MID176605371,MERCHANT_01366,4511,ARE,2023-05-13,LOW,"Airlines, Air Carriers"
M0001367,MID168814479,MERCHANT_01367,5814,CAN,2021-12-07,LOW,Fast Food Restaurants
M0001368,MID720805384,MERCHANT_01368,5999,GBR,2022-04-06,MEDIUM,Miscellaneous Retail Stores
M0001369,MID610918927,MERCHANT_01369,4722,BRA,2024-11-06,MEDIUM,Travel Agencies
M0001370,MID797097781,MERCHANT_01370,5999,IND,2024-12-03,LOW,Miscellaneous Retail Stores
M0001371,MID739254717,MERCHANT_01371,4511,GBR,2022-12-04,LOW,"Airlines, Air Carriers"
M0001372,MID458183867,MERCHANT_01372,6011,USA,2021-12-30,LOW,Automated Cash Disbursements
M0001373,MID934465498,MERCHANT_01373,5732,AUS,2024-03-04,LOW,Electronics Sales
M0001374,MID148543410,MERCHANT_01374,5812,IND,2023-10-06,LOW,"Eating Places, Restaurants"
M0001375,MID509123069,MERCHANT_01375,5945,GBR,2024-07-04,LOW,"Hobby, Toy, and Game Shops"
M0001376,MID126071709,MERCHANT_01376,4829,GBR,2023-01-06,MEDIUM,Wire Transfer Money Orders
M0001377,MID476078542,MERCHANT_01377,5411,GBR,2023-04-30,LOW,"Grocery Stores, Supermarkets"
M0001378,MID271784936,MERCHANT_01378,5732,CAN,2025-04-13,MEDIUM,Electronics Sales
M0001379,MID121522592,MERCHANT_01379,5732,GBR,2023-09-03,LOW,Electronics Sales
M0001380,MID376582306,MERCHANT_01380,5411,GBR,2023-08-11,LOW,"Grocery Stores, Supermarkets"
M0001381,MID983822281,MERCHANT_01381,5814,DEU,2022-09-10,LOW,Fast Food Restaurants
M0001382,MID571091869,MERCHANT_01382,5945,SGP,2023-03-09,LOW,"Hobby, Toy, and Game Shops"
M0001383,MID885680294,MERCHANT_01383,5094,GBR,2023-04-14,MEDIUM,"Jewelry, Watches, Silverware"
M0001384,MID876629294,MERCHANT_01384,7011,DEU,2022-06-13,LOW,"Hotels, Motels, Resorts"
M0001385,MID467394884,MERCHANT_01385,5812,USA,2024-01-21,LOW,"Eating Places, Restaurants"
M0001386,MID700796021,MERCHANT_01386,5732,USA,2023-06-15,LOW,Electronics Sales
M0001387,MID350078220,MERCHANT_01387,4722,GBR,2024-02-24,LOW,Travel Agencies
M0001388,MID167776062,MERCHANT_01388,4722,SGP,2023-02-06,LOW,Travel Agencies
M0001389,MID781973266,MERCHANT_01389,7011,GBR,2023-04-24,LOW,"Hotels, Motels, Resorts"
M0001390,MID949241901,MERCHANT_01390,5094,SGP,2022-09-18,LOW,"Jewelry, Watches, Silverware"
M0001391,MID909049555,MERCHANT_01391,5411,CAN,2022-04-05,MEDIUM,"Grocery Stores, Supermarkets"
M0001392,MID720213138,MERCHANT_01392,5094,FRA,2023-01-13,LOW,"Jewelry, Watches, Silverware"
M0001393,MID787665204,MERCHANT_01393,5411,USA,2023-09-22,MEDIUM,"Grocery Stores, Supermarkets"
M0001394,MID255282833,MERCHANT_01394,5945,USA,2022-05-01,LOW,"Hobby, Toy, and Game Shops"
M0001395,MID732130256,MERCHANT_01395,7994,FRA,2022-08-03,MEDIUM,Video Game Arcades
M0001396,MID104494047,MERCHANT_01396,5945,NGA,2022-04-15,LOW,"Hobby, Toy, and Game Shops"
M0001397,MID480395745,MERCHANT_01397,5999,USA,2023-01-06,MEDIUM,Miscellaneous Retail Stores
M0001398,MID251843618,MERCHANT_01398,4722,USA,2023-06-17,LOW,Travel Agencies
M0001399,MID804685922,MERCHANT_01399,5945,GBR,2022-05-15,LOW,"Hobby, Toy, and Game Shops"
M0001400,MID618094481,MERCHANT_01400,4722,AUS,2022-03-23,LOW,Travel Agencies
M0001401,MID160961130,MERCHANT_01401,5411,AUS,2021-05-30,LOW,"Grocery Stores, Supermarkets"
M0001402,MID616630857,MERCHANT_01402,5411,AUS,2023-11-12,LOW,"Grocery Stores, Supermarkets"
M0001403,MID688301114,MERCHANT_01403,4829,GBR,2024-04-10,LOW,Wire Transfer Money Orders
M0001404,MID459445024,MERCHANT_01404,5945,GBR,2021-10-03,LOW,"Hobby, Toy, and Game Shops"
M0001405,MID300385264,MERCHANT_01405,5814,AUS,2024-12-13,LOW,Fast Food Restaurants
M0001406,MID198115346,MERCHANT_01406,5094,GBR,2024-04-15,MEDIUM,"Jewelry, Watches, Silverware"
M0001407,MID763775834,MERCHANT_01407,5411,IND,2022-01-09,LOW,"Grocery Stores, Supermarkets"
M0001408,MID590764503,MERCHANT_01408,5411,USA,2024-10-06,LOW,"Grocery Stores, Supermarkets"
M0001409,MID505285351,MERCHANT_01409,4511,USA,2025-03-26,HIGH,"Airlines, Air Carriers"
M0001410,MID886734378,MERCHANT_01410,5732,CAN,2023-08-03,LOW,Electronics Sales
M0001411,MID760663958,MERCHANT_01411,5999,BRA,2023-01-26,LOW,Miscellaneous Retail Stores
M0001412,MID768123409,MERCHANT_01412,5311,IND,2025-01-27,HIGH,Department Stores
M0001413,MID980889936,MERCHANT_01413,5999,AUS,2025-02-03,LOW,Miscellaneous Retail Stores
M0001414,MID292191404,MERCHANT_01414,5411,SGP,2022-03-06,LOW,"Grocery Stores, Supermarkets"
M0001415,MID720853145,MERCHANT_01415,5812,USA,2021-12-11,LOW,"Eating Places, Restaurants"
M0001416,MID470500733,MERCHANT_01416,5945,CAN,2022-08-31,LOW,"Hobby, Toy, and Game Shops"
M0001417,MID148974150,MERCHANT_01417,5814,IND,2024-05-09,LOW,Fast Food Restaurants
M0001418,MID124922151,MERCHANT_01418,5411,GBR,2021-07-19,LOW,"Grocery Stores, Supermarkets"
M0001419,MID262152470,MERCHANT_01419,5999,GBR,2022-02-07,LOW,Miscellaneous Retail Stores
M0001420,MID235429498,MERCHANT_01420,5812,USA,2023-12-01,LOW,"Eating Places, Restaurants"
M0001421,MID641383649,MERCHANT_01421,5945,USA,2023-09-10,LOW,"Hobby, Toy, and Game Shops"
M0001422,MID204987961,MERCHANT_01422,5999,GBR,2024-04-22,LOW,Miscellaneous Retail Stores
M0001423,MID999665320,MERCHANT_01423,5999,FRA,2023-03-24,LOW,Miscellaneous Retail Stores
M0001424,MID745506404,MERCHANT_01424,5814,GBR,2024-09-20,LOW,Fast Food Restaurants
M0001425,MID937446829,MERCHANT_01425,5999,GBR,2022-06-13,LOW,Miscellaneous Retail Stores
M0001426,MID211998299,MERCHANT_01426,5411,USA,2023-11-20,HIGH,"Grocery Stores, Supermarkets"
M0001427,MID249597436,MERCHANT_01427,5094,GBR,2021-08-22,LOW,"Jewelry, Watches, Silverware"
M0001428,MID999504342,MERCHANT_01428,5814,GBR,2025-04-07,LOW,Fast Food Restaurants
M0001429,MID454435882,MERCHANT_01429,5732,AUS,2022-01-16,LOW,Electronics Sales
M0001430,MID403858504,MERCHANT_01430,4829,USA,2021-07-08,LOW,Wire Transfer Money Orders
M0001431,MID823948093,MERCHANT_01431,5999,IND,2021-11-04,LOW,Miscellaneous Retail Stores
M0001432,MID281581672,MERCHANT_01432,4722,USA,2023-03-12,LOW,Travel Agencies
M0001433,MID967378635,MERCHANT_01433,5411,IND,2022-06-03,LOW,"Grocery Stores, Supermarkets"
M0001434,MID450273911,MERCHANT_01434,5814,AUS,2024-03-09,LOW,Fast Food Restaurants
M0001435,MID463022065,MERCHANT_01435,5999,GBR,2023-02-04,MEDIUM,Miscellaneous Retail Stores
M0001436,MID742505890,MERCHANT_01436,5999,DEU,2023-04-27,LOW,Miscellaneous Retail Stores
M0001437,MID587249752,MERCHANT_01437,5311,ESP,2023-12-04,HIGH,Department Stores
M0001438,MID861716326,MERCHANT_01438,5814,AUS,2022-10-10,LOW,Fast Food Restaurants
M0001439,MID408467316,MERCHANT_01439,5094,USA,2022-04-10,MEDIUM,"Jewelry, Watches, Silverware"
M0001440,MID713733108,MERCHANT_01440,5411,GBR,2022-06-10,LOW,"Grocery Stores, Supermarkets"
M0001441,MID937293687,MERCHANT_01441,7994,NGA,2024-07-05,LOW,Video Game Arcades
M0001442,MID698153873,MERCHANT_01442,4511,USA,2024-01-04,MEDIUM,"Airlines, Air Carriers"
M0001443,MID777499338,MERCHANT_01443,5814,IND,2023-08-27,LOW,Fast Food Restaurants
M0001444,MID750866416,MERCHANT_01444,5411,BRA,2022-04-10,LOW,"Grocery Stores, Supermarkets"
M0001445,MID854381828,MERCHANT_01445,5945,GBR,2023-04-17,LOW,"Hobby, Toy, and Game Shops"
M0001446,MID352176294,MERCHANT_01446,6051,GBR,2021-08-03,HIGH,Non-Financial Institutions - Currency Dealers
M0001447,MID261564166,MERCHANT_01447,5812,GBR,2021-05-17,LOW,"Eating Places, Restaurants"
M0001448,MID233066634,MERCHANT_01448,4829,SGP,2021-05-21,LOW,Wire Transfer Money Orders
M0001449,MID805556402,MERCHANT_01449,5732,CAN,2023-08-23,LOW,Electronics Sales
M0001450,MID610759653,MERCHANT_01450,5812,ESP,2022-09-20,MEDIUM,"Eating Places, Restaurants"
M0001451,MID479941942,MERCHANT_01451,5999,IND,2022-09-20,LOW,Miscellaneous Retail Stores
M0001452,MID118247343,MERCHANT_01452,5814,AUS,2024-08-13,LOW,Fast Food Restaurants
M0001453,MID185566205,MERCHANT_01453,7011,AUS,2021-08-04,LOW,"Hotels, Motels, Resorts"
M0001454,MID535777794,MERCHANT_01454,5999,GBR,2024-03-18,LOW,Miscellaneous Retail Stores
M0001455,MID135284082,MERCHANT_01455,5732,GBR,2023-05-15,LOW,Electronics Sales
M0001456,MID735270505,MERCHANT_01456,4722,GBR,2022-06-10,LOW,Travel Agencies
M0001457,MID870495662,MERCHANT_01457,7011,GBR,2024-12-24,LOW,"Hotels, Motels, Resorts"
M0001458,MID336567890,MERCHANT_01458,5814,GBR,2025-01-29,MEDIUM,Fast Food Restaurants
M0001459,MID722997669,MERCHANT_01459,5814,FRA,2025-02-14,LOW,Fast Food Restaurants
M0001460,MID114111784,MERCHANT_01460,4829,USA,2021-12-23,MEDIUM,Wire Transfer Money Orders
M0001461,MID782008478,MERCHANT_01461,4829,GBR,2023-06-16,HIGH,Wire Transfer Money Orders
M0001462,MID897264480,MERCHANT_01462,4511,NGA,2023-01-21,LOW,"Airlines, Air Carriers"
M0001463,MID670655335,MERCHANT_01463,5812,USA,2021-07-08,MEDIUM,"Eating Places, Restaurants"
M0001464,MID428722276,MERCHANT_01464,5411,NGA,2022-03-08,LOW,"Grocery Stores, Supermarkets"
M0001465,MID124950104,MERCHANT_01465,5814,GBR,2025-04-02,LOW,Fast Food Restaurants
M0001466,MID400189391,MERCHANT_01466,5411,GBR,2022-10-01,HIGH,"Grocery Stores, Supermarkets"
M0001467,MID315423966,MERCHANT_01467,5732,ESP,2022-02-14,LOW,Electronics Sales
M0001468,MID733901303,MERCHANT_01468,5814,GBR,2025-05-20,MEDIUM,Fast Food Restaurants
M0001469,MID828460808,MERCHANT_01469,7994,IND,2022-07-10,LOW,Video Game Arcades
M0001470,MID253092013,MERCHANT_01470,4722,USA,2023-04-01,MEDIUM,Travel Agencies
M0001471,MID721432421,MERCHANT_01471,6051,ARE,2024-05-27,MEDIUM,Non-Financial Institutions - Currency Dealers
M0001472,MID673033737,MERCHANT_01472,6011,GBR,2024-08-09,LOW,Automated Cash Disbursements
M0001473,MID651152387,MERCHANT_01473,4511,USA,2024-09-14,LOW,"Airlines, Air Carriers"
M0001474,MID378160805,MERCHANT_01474,5999,IND,2024-12-09,LOW,Miscellaneous Retail Stores
M0001475,MID291992108,MERCHANT_01475,5411,SGP,2024-03-14,LOW,"Grocery Stores, Supermarkets"
M0001476,MID755861328,MERCHANT_01476,5999,GBR,2023-02-09,LOW,Miscellaneous Retail Stores
M0001477,MID427922973,MERCHANT_01477,5732,GBR,2024-01-06,LOW,Electronics Sales
M0001478,MID608025888,MERCHANT_01478,5411,DEU,2023-02-20,LOW,"Grocery Stores, Supermarkets"
M0001479,MID918077312,MERCHANT_01479,7994,GBR,2022-10-07,LOW,Video Game Arcades
M0001480,MID735754990,MERCHANT_01480,5945,USA,2024-01-18,LOW,"Hobby, Toy, and Game Shops"
M0001481,MID680086831,MERCHANT_01481,4829,FRA,2023-06-29,MEDIUM,Wire Transfer Money Orders
M0001482,MID848468057,MERCHANT_01482,5999,USA,2024-01-20,LOW,Miscellaneous Retail Stores
M0001483,MID670134073,MERCHANT_01483,4829,CAN,2024-11-11,LOW,Wire Transfer Money Orders
M0001484,MID110324387,MERCHANT_01484,4829,GBR,2025-01-07,LOW,Wire Transfer Money Orders
M0001485,MID700176107,MERCHANT_01485,5814,AUS,2024-12-15,LOW,Fast Food Restaurants
M0001486,MID492630898,MERCHANT_01486,5411,CAN,2021-07-30,LOW,"Grocery Stores, Supermarkets"
M0001487,MID944044201,MERCHANT_01487,5999,IND,2024-10-05,MEDIUM,Miscellaneous Retail Stores
M0001488,MID978639145,MERCHANT_01488,7994,AUS,2022-01-05,LOW,Video Game Arcades
M0001489,MID185192258,MERCHANT_01489,4829,USA,2023-08-11,MEDIUM,Wire Transfer Money Orders
M0001490,MID684785864,MERCHANT_01490,6051,GBR,2024-03-10,LOW,Non-Financial Institutions - Currency Dealers
M0001491,MID310253565,MERCHANT_01491,5945,USA,2024-08-31,LOW,"Hobby, Toy, and Game Shops"
M0001492,MID303003017,MERCHANT_01492,5732,GBR,2022-01-04,LOW,Electronics Sales
M0001493,MID723969442,MERCHANT_01493,5411,DEU,2024-10-15,LOW,"Grocery Stores, Supermarkets"
M0001494,MID716687037,MERCHANT_01494,5094,ESP,2022-08-28,LOW,"Jewelry, Watches, Silverware"
M0001495,MID994741040,MERCHANT_01495,5411,GBR,2022-02-17,LOW,"Grocery Stores, Supermarkets"
M0001496,MID557575266,MERCHANT_01496,5814,IND,2024-09-29,LOW,Fast Food Restaurants
M0001497,MID149946802,MERCHANT_01497,5411,GBR,2023-02-28,LOW,"Grocery Stores, Supermarkets"
M0001498,MID656976192,MERCHANT_01498,4829,USA,2024-07-13,MEDIUM,Wire Transfer Money Orders
M0001499,MID810733338,MERCHANT_01499,5311,GBR,2023-05-16,LOW,Department Stores
