cardholder_id,historical_txn_count,historical_fraud_count,historical_chargebacks,historical_failed_auths,avg_historical_amount,std_historical_amount,p95_historical_amount,usual_online_rate,usual_international_rate,usual_contactless_rate,distinct_merchants_180d,distinct_countries_180d,top_mcc,top_country,days_since_last_historical_txn,historical_fraud_rate,historical_failed_auth_rate,historical_chargeback_rate,distinct_devices_180d,distinct_ip_hashes_180d,distinct_ip_countries_180d,avg_historical_device_risk,avg_historical_ip_risk,risky_ip_event_rate_180d,failed_login_events_180d
CH0000485,35,0,0,0,434.95828571428575,319.56064973910765,1035.4759999999983,0.1714285714285714,0.7428571428571429,0.4,35,11,5814,USA,8,0.0,0.0,0.0,1,10,10,23.81142857142857,20.68285714285714,0.0,3
CH0000486,27,0,0,1,93.37333333333332,72.41648871950046,231.82199999999995,0.6296296296296297,1.0,0.2592592592592592,27,8,5814,GBR,1,0.0,0.037037037037037,0.0,1,9,9,25.022222222222222,20.72962962962963,0.0,5
CH0000487,39,0,0,1,68.35923076923078,44.442952042307205,156.55300000000005,0.1794871794871795,0.7948717948717948,0.3846153846153846,38,11,5411,USA,5,0.0,0.0256410256410256,0.0,1,11,11,25.141025641025642,20.702564102564104,0.0,4
CH0000488,27,0,0,1,26.06888888888889,20.550670648486488,56.22,0.1851851851851851,0.5925925925925926,0.2592592592592592,26,10,5411,GBR,2,0.0,0.037037037037037,0.0,1,10,10,25.32962962962963,22.37777777777778,0.0,2
CH0000489,28,0,0,2,45.87785714285714,35.18335300353604,89.7845,0.25,0.7142857142857143,0.4642857142857143,28,8,5812,GBR,9,0.0,0.0714285714285714,0.0,1,8,8,25.714285714285715,21.035714285714285,0.0,3
CH0000490,32,0,0,1,41.5403125,36.46879147314998,111.0335,0.34375,0.71875,0.28125,32,10,5411,GBR,13,0.0,0.03125,0.0,1,8,8,25.50625,21.71875,0.0,7
CH0000491,34,0,0,0,82.94911764705883,61.65842351298768,191.95999999999984,0.1764705882352941,0.5294117647058824,0.4705882352941176,32,8,5814,GBR,2,0.0,0.0,0.0,1,7,7,25.88235294117647,20.86470588235294,0.0,5
CH0000492,30,0,0,0,36.699,28.72359049091278,67.35199999999999,0.2333333333333333,0.6666666666666666,0.4666666666666667,30,8,5732,USA,0,0.0,0.0,0.0,1,7,7,25.470000000000002,21.506666666666668,0.0,9
CH0000493,38,0,0,1,145.1223684210526,93.01108191556446,301.14349999999973,0.2368421052631578,0.631578947368421,0.3421052631578947,38,8,5999,USA,0,0.0,0.0263157894736842,0.0,1,7,7,24.94473684210526,20.928947368421053,0.0,9
CH0000494,30,0,0,2,70.58466666666666,56.05451808874036,180.4505,0.4,0.8,0.2333333333333333,29,8,5999,GBR,5,0.0,0.0666666666666666,0.0,1,8,8,24.903333333333332,21.006666666666668,0.0,3
CH0000495,32,1,0,1,172.88875,122.79948370570251,401.095,0.1875,1.0,0.28125,32,10,5411,GBR,1,0.03125,0.03125,0.0,2,12,11,25.91875,20.8875,0.0,6
CH0000496,29,0,0,2,187.29620689655167,145.67737919834542,433.16399999999953,0.6206896551724138,0.7586206896551724,0.4482758620689655,29,11,5999,GBR,1,0.0,0.0689655172413793,0.0,1,11,11,25.96551724137931,19.410344827586208,0.0,4
CH0000497,25,0,0,1,136.464,126.63133126652872,379.16599999999954,0.2,0.96,0.24,25,9,5411,GBR,12,0.0,0.04,0.0,1,8,8,24.528000000000002,21.404,0.0,6
CH0000498,28,0,0,1,141.44071428571428,99.24314413968432,328.37299999999993,0.4285714285714285,0.6428571428571429,0.3214285714285714,28,8,5812,GBR,21,0.0,0.0357142857142857,0.0,1,7,7,26.439285714285713,22.425,0.0,6
CH0000499,28,1,0,0,369.0839285714286,308.4763629619244,815.4134999999999,0.2142857142857142,0.7142857142857143,0.4642857142857143,28,9,5411,GBR,3,0.0357142857142857,0.0,0.0,2,8,8,24.014285714285712,22.3,0.0,0
CH0000500,35,1,0,1,32.908,17.44489674239837,64.794,0.3428571428571428,0.8857142857142857,0.5428571428571428,33,8,5411,GBR,7,0.0285714285714285,0.0285714285714285,0.0,2,8,8,25.82,22.065714285714286,0.0,5
CH0000501,29,0,1,2,169.13758620689654,182.18212168547896,437.6679999999996,0.1724137931034483,1.0,0.3103448275862069,29,10,5814,GBR,3,0.0,0.0689655172413793,0.0344827586206896,1,9,9,25.13103448275862,21.50689655172414,0.0,5
CH0000502,33,1,2,3,122.2918181818182,90.73363855451244,280.458,0.4848484848484848,0.6666666666666666,0.2727272727272727,33,9,5411,GBR,0,0.0303030303030303,0.0909090909090909,0.0606060606060606,2,10,9,24.67878787878788,19.866666666666667,0.0,3
CH0000503,29,0,0,1,166.7696551724138,99.05173566961138,365.6659999999998,0.1724137931034483,0.7586206896551724,0.3448275862068966,29,8,5411,GBR,1,0.0,0.0344827586206896,0.0,1,8,8,24.510344827586206,21.67241379310345,0.0,8
CH0000504,25,0,0,2,70.324,38.23786321610209,130.64799999999994,0.28,0.96,0.32,25,10,5411,GBR,5,0.0,0.08,0.0,1,9,9,24.748,22.064,0.0,7
CH0000505,31,0,1,1,169.9867741935484,104.71291898605752,346.765,0.6129032258064516,0.6774193548387096,0.4193548387096774,31,10,5999,GBR,0,0.0,0.032258064516129,0.032258064516129,1,7,7,25.200000000000003,21.080645161290324,0.0,6
CH0000506,35,0,0,4,30.48542857142857,27.02902245657403,75.21699999999987,0.2,0.8571428571428571,0.2857142857142857,34,11,5814,USA,4,0.0,0.1142857142857142,0.0,1,10,10,25.78857142857143,22.95142857142857,0.0,9
CH0000507,36,0,0,2,34.670277777777784,20.52073884580616,68.955,0.5277777777777778,0.8055555555555556,0.4166666666666667,36,11,5814,GBR,4,0.0,0.0555555555555555,0.0,1,10,10,25.730555555555554,21.436111111111114,0.0,3
CH0000508,38,0,0,0,71.64052631578947,69.76280996182392,179.98099999999997,0.4473684210526316,0.9210526315789472,0.4473684210526316,38,11,5411,GBR,0,0.0,0.0,0.0,1,9,9,24.989473684210527,19.30526315789474,0.0,5
CH0000509,26,0,0,0,88.5773076923077,88.23471165284975,213.23,0.4615384615384615,0.8461538461538461,0.2307692307692307,26,9,5411,GBR,3,0.0,0.0,0.0,1,8,8,23.98846153846154,21.596153846153847,0.0,1
CH0000510,21,1,0,1,105.8547619047619,84.67067524350138,173.94,0.3809523809523809,0.6666666666666666,0.4285714285714285,20,9,7994,USA,5,0.0476190476190476,0.0476190476190476,0.0,2,8,8,24.93809523809524,22.257142857142856,0.0,2
CH0000511,28,1,1,0,50.097142857142856,27.6508993701622,100.3195,0.5357142857142857,0.9285714285714286,0.4642857142857143,27,11,5411,GBR,0,0.0357142857142857,0.0,0.0357142857142857,2,10,9,25.182142857142857,20.974999999999998,0.0,6
CH0000512,27,0,0,2,43.50925925925926,38.87983854884233,131.411,0.5925925925925926,0.7037037037037037,0.1851851851851851,26,9,5411,USA,6,0.0,0.074074074074074,0.0,1,9,9,25.37777777777778,20.651851851851852,0.0,5
CH0000513,31,0,0,2,49.92,41.59261024108329,106.76,0.6774193548387096,0.8709677419354839,0.3870967741935484,29,8,5411,USA,6,0.0,0.064516129032258,0.0,1,7,7,25.874193548387098,19.322580645161292,0.0,1
CH0000514,24,0,0,0,24.2,19.13242387880482,64.70049999999995,0.1666666666666666,0.6666666666666666,0.5,23,6,5411,GBR,14,0.0,0.0,0.0,1,6,6,27.4875,21.1125,0.0,7
CH0000515,26,1,0,1,76.38153846153845,58.14466067953671,148.68,0.5384615384615384,0.9230769230769232,0.4230769230769231,26,8,5814,USA,4,0.0384615384615384,0.0384615384615384,0.0,2,8,8,26.303846153846152,20.46923076923077,0.0,5
CH0000516,32,0,0,1,71.675,50.58962420713713,173.36499999999998,0.3125,0.6875,0.21875,32,7,5411,USA,2,0.0,0.03125,0.0,1,7,7,24.69375,20.0625,0.0,7
CH0000517,31,0,0,0,105.04322580645162,96.72845597813487,232.11,0.2258064516129032,0.5806451612903226,0.2903225806451613,31,7,5411,GBR,11,0.0,0.0,0.0,1,6,6,25.225806451612904,21.687096774193545,0.0,3
CH0000518,25,0,0,0,123.9012,97.8285873062334,300.9159999999998,0.24,0.72,0.24,25,8,5814,GBR,2,0.0,0.0,0.0,1,6,6,25.844,23.508000000000003,0.0,2
CH0000519,33,1,1,0,359.71090909090907,265.6272613593581,859.1439999999999,0.1212121212121212,0.9393939393939394,0.3636363636363636,33,8,5814,GBR,2,0.0303030303030303,0.0,0.0303030303030303,2,8,7,26.16060606060606,20.07272727272727,0.0,8
CH0000520,45,0,1,0,169.96155555555555,145.1064297641179,407.86,0.5555555555555556,0.8,0.3777777777777777,45,8,5814,GBR,0,0.0,0.0,0.0222222222222222,1,8,8,24.233333333333334,21.226666666666667,0.0,7
CH0000521,28,0,0,1,163.11642857142857,133.6215805705796,392.4675,0.3928571428571428,0.6785714285714286,0.3571428571428571,28,10,5411,GBR,9,0.0,0.0357142857142857,0.0,1,9,9,23.62857142857143,22.07857142857143,0.0,4
CH0000522,37,0,0,2,114.06945945945944,86.48118510680504,206.12399999999985,0.1891891891891892,0.4594594594594595,0.3513513513513513,37,9,5411,GBR,4,0.0,0.054054054054054,0.0,1,9,9,24.002702702702702,21.3972972972973,0.0,4
CH0000523,32,0,1,1,139.0621875,131.11631626855095,364.8449999999999,0.0625,0.9375,0.40625,32,11,5732,GBR,1,0.0,0.03125,0.03125,1,11,11,24.834375,22.090625,0.0,6
CH0000524,28,1,0,3,73.0307142857143,61.27898038077932,194.708,0.2142857142857142,0.9285714285714286,0.3214285714285714,27,8,5814,GBR,5,0.0357142857142857,0.1071428571428571,0.0,2,6,6,25.428571428571427,21.182142857142857,0.0,5
CH0000525,31,0,0,2,102.34516129032258,86.72071566705647,273.02,0.1612903225806451,0.7096774193548387,0.4516129032258064,30,9,5411,GBR,6,0.0,0.064516129032258,0.0,1,9,9,23.135483870967743,20.92258064516129,0.0,8
CH0000526,34,0,0,2,452.0241176470588,298.3084108477855,1118.306,0.0588235294117647,0.7058823529411765,0.3529411764705882,34,9,5411,GBR,1,0.0,0.0588235294117647,0.0,1,9,9,24.626470588235293,20.599999999999998,0.0,4
CH0000527,40,0,0,0,97.756,85.79031954235563,283.1964999999999,0.05,0.9,0.375,39,8,4511,USA,4,0.0,0.0,0.0,1,8,8,25.075,19.2225,0.0,8
CH0000528,22,1,0,0,35.065000000000005,23.48999133369664,72.682,0.1363636363636363,0.7272727272727273,0.4090909090909091,22,8,5814,GBR,22,0.0454545454545454,0.0,0.0,2,9,8,26.25,19.78181818181818,0.0,2
CH0000529,35,0,0,1,117.85828571428571,66.0078868944379,235.213,0.3428571428571428,0.6571428571428571,0.4,34,10,5411,GBR,1,0.0,0.0285714285714285,0.0,1,9,9,25.505714285714287,21.36857142857143,0.0,6
CH0000530,32,0,0,0,137.321875,93.42989372536104,272.2095,0.3125,0.8125,0.4375,31,10,5411,GBR,0,0.0,0.0,0.0,1,10,10,25.640625,21.290625,0.0,1
CH0000531,32,0,0,0,99.0734375,96.18372860880756,212.146,0.59375,0.8125,0.4375,32,10,5814,GBR,4,0.0,0.0,0.0,1,10,10,24.759375,20.515625,0.0,7
CH0000532,32,1,0,1,22.4084375,17.12651577645404,51.51199999999999,0.71875,1.0,0.28125,32,8,5814,GBR,20,0.03125,0.03125,0.0,2,10,9,26.409375,22.196875,0.0,5
CH0000533,30,0,0,1,239.60866666666664,176.3754459753072,519.1709999999996,0.4333333333333333,0.7666666666666667,0.3666666666666666,30,11,5814,GBR,6,0.0,0.0333333333333333,0.0,1,10,10,25.11,20.94333333333333,0.0,6
CH0000534,34,0,0,1,106.95911764705885,82.0278496819238,228.7545,0.1764705882352941,0.6470588235294118,0.2941176470588235,34,10,5411,GBR,3,0.0,0.0294117647058823,0.0,1,9,9,24.65294117647059,21.58235294117647,0.0,4
CH0000535,25,0,0,0,61.414,45.79413399479603,138.40199999999987,0.16,1.0,0.12,25,6,5812,GBR,0,0.0,0.0,0.0,1,7,7,26.204,20.828000000000003,0.0,5
CH0000536,30,1,0,0,175.23866666666666,139.57846370122934,499.1139999999998,0.5,0.7,0.4,30,10,5411,GBR,0,0.0333333333333333,0.0,0.0,2,8,7,25.003333333333334,19.346666666666668,0.0,6
CH0000537,31,0,0,0,18.50258064516129,11.94732354064902,43.82,0.0967741935483871,0.935483870967742,0.2258064516129032,31,11,5411,GBR,1,0.0,0.0,0.0,1,9,9,25.141935483870967,20.322580645161292,0.0,9
CH0000538,37,0,0,4,98.82162162162165,80.8445456661361,254.30799999999977,0.2702702702702703,0.6486486486486487,0.5405405405405406,37,11,5411,GBR,1,0.0,0.1081081081081081,0.0,1,10,10,25.35675675675676,19.416216216216217,0.0,9
CH0000539,28,0,0,1,50.11857142857143,35.36020599846624,120.24999999999994,0.6071428571428571,1.0,0.3928571428571428,28,10,5999,IND,10,0.0,0.0357142857142857,0.0,1,11,11,26.142857142857142,19.87857142857143,0.0,5
CH0000540,28,0,0,1,241.88,174.16487697113436,598.3614999999999,0.4642857142857143,0.8571428571428571,0.1785714285714285,28,9,5411,GBR,1,0.0,0.0357142857142857,0.0,1,6,6,24.339285714285715,21.635714285714283,0.0,4
CH0000541,32,0,0,1,91.16375,73.77697725293878,216.43449999999996,0.375,0.9375,0.34375,32,7,5814,GBR,4,0.0,0.03125,0.0,1,7,7,24.2,19.46875,0.0,7
CH0000542,38,1,1,2,44.95447368421053,27.01911942644263,86.47999999999998,0.1052631578947368,0.7631578947368421,0.3947368421052631,37,9,5411,USA,3,0.0263157894736842,0.0526315789473684,0.0263157894736842,2,7,6,24.592105263157894,21.189473684210526,0.0,6
CH0000543,30,0,0,0,208.2603333333333,204.34337128847667,486.82399999999984,0.1333333333333333,0.8666666666666667,0.4,30,11,5411,GBR,2,0.0,0.0,0.0,1,10,10,24.533333333333335,23.026666666666664,0.0,5
CH0000544,29,2,1,2,12.966551724137933,7.967720267187951,28.963999999999984,0.4137931034482758,0.8620689655172413,0.5172413793103449,29,10,4511,GBR,5,0.0689655172413793,0.0689655172413793,0.0344827586206896,3,11,10,26.055172413793105,21.56896551724138,0.0,4
CH0000545,21,0,0,1,126.07619047619048,79.42719776475752,275.94,0.1904761904761904,0.8571428571428571,0.238095238095238,21,9,4829,USA,9,0.0,0.0476190476190476,0.0,1,7,7,23.857142857142858,19.414285714285715,0.0,3
CH0000546,29,0,0,1,36.91310344827586,28.8124174747437,91.798,0.3448275862068966,0.6896551724137931,0.2758620689655172,28,9,5732,GBR,0,0.0,0.0344827586206896,0.0,1,9,9,25.33448275862069,21.7,0.0,1
CH0000547,26,0,0,0,59.348461538461535,75.58279379288953,125.2325,0.4615384615384615,0.8076923076923077,0.2692307692307692,26,8,5814,GBR,2,0.0,0.0,0.0,1,8,8,25.153846153846153,21.942307692307693,0.0,8
CH0000548,34,0,0,2,80.8414705882353,87.21681826735558,196.703,0.3235294117647059,1.0,0.3529411764705882,32,10,5411,GBR,4,0.0,0.0588235294117647,0.0,1,10,10,25.61470588235294,22.55,0.0,3
CH0000549,30,0,0,0,201.617,167.22542335072015,506.74,0.5,0.9666666666666668,0.3,30,10,5411,GBR,0,0.0,0.0,0.0,1,9,9,25.243333333333332,23.279999999999998,0.0,4
CH0000550,34,1,0,1,410.0332352941176,309.9356844007693,887.4524999999994,0.2352941176470588,0.7941176470588235,0.5588235294117647,34,10,5814,GBR,2,0.0294117647058823,0.0294117647058823,0.0,2,9,8,24.76764705882353,21.48235294117647,0.0,5
CH0000551,31,0,0,1,20.753870967741936,15.104337274972677,51.645,0.4838709677419355,0.8064516129032258,0.3870967741935484,30,10,5411,GBR,4,0.0,0.032258064516129,0.0,1,9,9,25.58709677419355,21.62258064516129,0.0,11
CH0000552,28,0,0,2,119.81928571428573,79.73239659095645,281.5625,0.4642857142857143,0.8214285714285714,0.2857142857142857,28,10,5814,USA,11,0.0,0.0714285714285714,0.0,1,9,9,24.407142857142855,21.157142857142855,0.0,8
CH0000553,32,0,0,0,691.4253125,525.1153719927888,2009.703,0.46875,0.75,0.25,32,10,5411,GBR,1,0.0,0.0,0.0,1,10,10,24.153125,19.04375,0.0,8
CH0000554,36,1,1,2,55.46472222222222,75.35570307305825,147.8675,0.3611111111111111,0.9444444444444444,0.5,36,8,5411,USA,7,0.0277777777777777,0.0555555555555555,0.0277777777777777,2,8,7,26.072222222222223,21.780555555555555,0.0,2
CH0000555,28,0,0,0,62.93607142857143,44.39835418531951,152.37649999999996,0.5,0.9285714285714286,0.4285714285714285,28,7,4511,GBR,0,0.0,0.0,0.0,1,6,6,24.585714285714285,20.353571428571428,0.0,5
CH0000556,38,0,0,2,124.32131578947369,101.57378192180096,370.7405,0.1842105263157894,0.8947368421052632,0.2631578947368421,38,10,5411,GBR,1,0.0,0.0526315789473684,0.0,1,8,8,25.063157894736843,20.98157894736842,0.0,8
CH0000557,28,0,0,1,211.78357142857143,167.15846361205544,549.266,0.4285714285714285,0.8214285714285714,0.3214285714285714,27,9,5732,GBR,12,0.0,0.0357142857142857,0.0,1,9,9,24.400000000000002,19.25357142857143,0.0,6
CH0000558,41,0,0,1,161.60902439024392,146.2322901038768,337.59,0.5121951219512195,0.7073170731707317,0.4634146341463415,41,11,5814,USA,6,0.0,0.024390243902439,0.0,1,11,11,24.346341463414635,20.921951219512195,0.0,10
CH0000559,35,0,1,0,86.02885714285715,59.76205538099693,178.7489999999999,0.3142857142857143,0.9714285714285714,0.5142857142857142,35,11,5999,GBR,10,0.0,0.0,0.0285714285714285,1,8,8,23.76285714285714,22.86857142857143,0.0,8
CH0000560,26,0,0,0,43.20346153846154,27.360895883330677,106.2,0.1923076923076923,0.6923076923076923,0.3461538461538461,26,10,5411,GBR,5,0.0,0.0,0.0,1,9,9,24.165384615384614,20.430769230769233,0.0,3
CH0000561,26,0,0,0,270.01653846153846,223.26516885429857,668.385,0.1923076923076923,1.0,0.4615384615384615,26,8,5411,GBR,5,0.0,0.0,0.0,1,8,8,26.53846153846154,19.342307692307692,0.0,6
CH0000562,37,0,0,2,51.79513513513514,54.72467073255705,133.34999999999997,0.4054054054054054,1.0,0.3243243243243243,37,10,5814,GBR,6,0.0,0.054054054054054,0.0,1,11,11,24.272972972972973,21.97837837837838,0.0,7
CH0000563,32,0,0,0,21.1871875,15.146671780567038,45.9625,0.15625,1.0,0.53125,32,8,5814,GBR,4,0.0,0.0,0.0,1,9,9,23.5625,20.4,0.0,10
CH0000564,40,0,0,1,28.25825,21.476349411351585,60.12999999999996,0.8,1.0,0.45,40,10,5411,USA,1,0.0,0.025,0.0,1,11,11,25.182499999999997,22.465,0.0,3
CH0000565,27,0,0,1,61.89,37.72585167514956,130.713,0.1111111111111111,0.7037037037037037,0.4074074074074074,27,9,5814,GBR,3,0.0,0.037037037037037,0.0,1,8,8,25.296296296296298,21.055555555555557,0.0,3
CH0000566,32,0,0,2,231.6159375,143.04952473924894,490.6894999999998,0.65625,0.625,0.28125,32,6,5411,USA,0,0.0,0.0625,0.0,1,6,6,25.40625,19.909375,0.0,8
CH0000567,34,0,0,5,35.25794117647059,21.855731344489374,76.61349999999996,0.2352941176470588,0.9411764705882352,0.3235294117647059,34,12,5411,GBR,3,0.0,0.1470588235294117,0.0,1,9,9,25.564705882352943,22.155882352941177,0.0,10
CH0000568,21,0,0,0,318.8280952380953,264.9010838335518,776.9,0.1428571428571428,0.7619047619047619,0.3809523809523809,21,8,5814,GBR,11,0.0,0.0,0.0,1,6,6,24.23333333333333,24.061904761904763,0.0,3
CH0000569,32,0,0,1,299.0153125,381.1674674113761,686.3079999999999,0.40625,1.0,0.3125,32,7,5814,GBR,1,0.0,0.03125,0.0,1,6,6,26.11875,21.70625,0.0,6
CH0000570,24,0,0,0,110.29375,81.0074468832556,201.028,0.3333333333333333,0.7083333333333334,0.375,24,9,5732,GBR,1,0.0,0.0,0.0,1,8,8,24.833333333333332,22.679166666666664,0.0,2
CH0000571,29,0,1,1,12.756896551724138,7.626298064427306,27.87999999999999,0.1724137931034483,0.9655172413793104,0.4827586206896552,29,8,5411,GBR,1,0.0,0.0344827586206896,0.0344827586206896,1,8,8,24.810344827586206,23.079310344827583,0.0,0
CH0000572,35,1,1,0,36.54485714285714,38.97085331458919,68.58199999999997,0.2,0.8857142857142857,0.4857142857142857,33,10,5411,GBR,0,0.0285714285714285,0.0,0.0285714285714285,2,10,10,26.291428571428572,20.597142857142856,0.0,6
CH0000573,34,1,1,3,46.98970588235294,30.78363186532681,114.6105,0.2058823529411764,0.9705882352941176,0.4117647058823529,34,9,5814,GBR,7,0.0294117647058823,0.088235294117647,0.0294117647058823,2,8,7,25.58235294117647,21.776470588235295,0.0,6
CH0000574,36,1,0,0,355.0597222222222,190.68166882433903,603.5875000000001,0.2222222222222222,0.7222222222222222,0.3888888888888889,36,9,5945,GBR,12,0.0277777777777777,0.0,0.0,2,10,9,25.188888888888886,21.01111111111111,0.0,4
CH0000575,32,0,0,3,62.2596875,44.88254876642103,161.6335,0.21875,0.78125,0.3125,32,11,5411,GBR,6,0.0,0.09375,0.0,1,11,11,25.0875,21.609375,0.0,6
CH0000576,35,1,0,0,45.60971428571428,39.71265019121846,83.28999999999989,0.3714285714285714,0.9714285714285714,0.3428571428571428,35,10,5411,GBR,9,0.0285714285714285,0.0,0.0,2,10,9,24.731428571428573,21.774285714285714,0.0,3
CH0000577,31,0,0,0,114.67,91.09457239594464,264.935,0.0,0.9032258064516128,0.4193548387096774,31,11,5732,GBR,4,0.0,0.0,0.0,1,11,11,24.677419354838708,22.56451612903226,0.0,1
CH0000578,29,0,0,0,37.51620689655172,45.09611366006365,94.73399999999992,0.0,0.6551724137931034,0.3103448275862069,28,8,5411,GBR,8,0.0,0.0,0.0,1,8,8,23.810344827586206,20.47241379310345,0.0,2
CH0000579,27,0,0,1,112.44185185185184,119.89954077146406,220.443,0.1851851851851851,0.4814814814814814,0.3333333333333333,26,7,5814,GBR,6,0.0,0.037037037037037,0.0,1,4,4,23.996296296296297,21.92222222222222,0.0,6
CH0000580,34,0,0,1,46.43382352941177,37.8556820933898,107.5005,0.088235294117647,0.6764705882352942,0.2941176470588235,34,11,5411,USA,1,0.0,0.0294117647058823,0.0,1,7,7,24.90294117647059,22.13529411764706,0.0,2
CH0000581,32,0,0,1,664.8403125,689.672049518462,1935.882,0.6875,0.75,0.1875,32,9,5411,GBR,9,0.0,0.03125,0.0,1,8,8,25.140625,21.75,0.0,7
CH0000582,28,0,0,0,49.49571428571429,37.11705482295381,94.78599999999996,0.4285714285714285,0.7857142857142857,0.4642857142857143,28,8,5814,USA,0,0.0,0.0,0.0,1,8,8,25.842857142857145,19.814285714285713,0.0,5
CH0000583,29,0,0,2,313.22379310344826,214.6403507766587,745.2299999999998,0.2413793103448276,0.6896551724137931,0.3793103448275862,29,10,5411,GBR,0,0.0,0.0689655172413793,0.0,1,9,9,25.155172413793103,19.337931034482757,0.0,5
CH0000584,32,0,0,1,46.4734375,30.030619600815285,101.8065,0.3125,0.625,0.46875,32,9,5411,GBR,3,0.0,0.03125,0.0,1,9,9,26.559375,22.15625,0.0,1
CH0000585,30,1,0,1,94.23266666666667,80.82067556968472,233.61999999999983,0.0666666666666666,0.9,0.5,30,11,5814,GBR,0,0.0333333333333333,0.0333333333333333,0.0,2,11,10,25.7,23.39,0.0,6
CH0000586,37,0,0,1,123.93702702702704,98.61222909470725,317.504,0.2162162162162162,0.8648648648648649,0.2702702702702703,36,7,5411,GBR,20,0.0,0.027027027027027,0.0,1,6,6,25.65135135135135,23.43783783783784,0.0,7
CH0000587,33,0,0,1,119.31393939393938,85.38202346437575,297.95399999999995,0.3939393939393939,0.6060606060606061,0.303030303030303,32,9,5814,GBR,0,0.0,0.0303030303030303,0.0,1,6,6,26.045454545454547,19.754545454545454,0.0,9
CH0000588,33,0,0,1,86.28545454545454,70.79364127037246,220.50799999999992,0.0909090909090909,0.6363636363636364,0.3939393939393939,33,10,4511,GBR,6,0.0,0.0303030303030303,0.0,1,10,10,24.415151515151518,21.07272727272727,0.0,3
CH0000589,23,0,0,1,131.3156521739131,112.87465340029688,359.34499999999986,0.0869565217391304,0.6956521739130435,0.3043478260869565,22,8,5411,GBR,12,0.0,0.0434782608695652,0.0,1,7,7,26.195652173913043,21.1,0.0,4
CH0000590,22,0,1,1,141.34727272727272,91.26848343430645,230.867,0.6818181818181818,0.9545454545454546,0.5,22,8,5411,GBR,17,0.0,0.0454545454545454,0.0454545454545454,1,7,7,23.904545454545453,18.845454545454544,0.0,4
